,Title,Unnamed: 1,GMD,Unnamed: 3,Unnamed: 4,Unnamed: 5,Publisher,Unnamed: 7,Unnamed: 8,Type of book,Call #,?,Publishing city,Call #.1,?.1,?.2,?.3,Author,Category,Item
3678,Pujian Untuk Macan Kecil,ecil,Text,,,,Elex Media Komputindo,2009,,Seri Cerita Mandarin,895.1,,Jakarta,895.1,,,,<Venny Effendy >,<Cerita Anak>,<T703654>
3679,Pulau Harta Karun,arun,Text,,,,Elex Media Komputindo,1993,,Buku Dongeng Anak Bergambar,823,,Jakarta,823,,,,<Team elex>,<Cerita Anak>,<T700011>
3680,Pulau Harta Karun,arun,Text,,,,Elex Media Komputindo,1993,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701834>
3681,Pulau Hitam,itam,Text,,,,Gramedia Pustaka Utama,2008,,Petualangan Tintin,823,,Jakarta,823,,,,<Herge>,<Komik Bergambar>,<T701374>
3682,Punch,unch,Text,,,,Gramedia Pustaka Utama,2009,,Minuman Favorit Ala CafÌ©,641.8,,Jakarta,641.8,,,,<Indriani >,<Masak-kue>,<T703501>
3683,Punctuation & Sentences (Tanda Baca & Kalimat),mat),Text,,,,Tiga Serangkai,2010,,Grammar Ray,422,,Solo,422,,,,<Andrew Carter >,<Aktivitas Anak>,<T704444>
3684,Punctuation & Sentences (Tanda Baca & Kalimat),mat),Text,,,,Tiga Serangkai,2010,,Grammar Ray,422,,Solo,422,,,,<Andrew Carter >,<Aktivitas Anak>,<T704445>
3685,Puppy Love! (Cinta Anjing!),ng!),Text,,,,Erlangga,2004,,The Adventure of Lola and Woufi,823,,Jakarta,823,,,,<Edith Soonckindt>,<Cerita Anak>,<T701908><T702723>
3687,Purbasari Yang Baik Hati (Kisah Lutung Kasarung),ung),Text,,,,Serambi Ilmu Semesta,,,Little Serambi - The Best Cerita Rakyat,398.2,,,398.2,,,,<Ali Muakhir>,<Cerita Anak>,<T700053><T701348>
3689,Puss in the Boots,oots,Text,,,,Pelangi Sdn. Bhd.,,,Pelangi's Little Book Series,823,,Malaysia,823,,,,<Nuora Edibimbi>,<Cerita Anak>,<T701952>
3690,Puteri & Kacang Polong,long,Text,,,,Quality Press,,,Seri Tarantula,823,,,823,,,,<Judy Hamilton>,<Cerita Anak>,<T700319>
3691,Putri Aurora,rora,Text,,,,Gramedia Pustaka Utama,2007,,Seri Pustaka Kecil,813,,Jakarta,813,,,,<Listiana>,<Cerita Anak>,<T700466>
3692,Putri Duyung,yung,Text,,,,Elex Media Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701825>
3693,Putri Duyung,yung,Text,,,,Gramedia Pustaka Utama,1992,,Seri Bacaan Favorit,823,,Jakarta,823,,,,<Michael Teitelbaum>,<Cerita Anak>,<T704113>
3694,Putri Duyung,yung,Text,,,,Bhuana Ilmu Populer,2010,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704672><T704833>
3696,Putri Jangkung Menjadi Model,odel,Text,,,,PT. Gramedia Pustaka Utama,,,Edutivity,823,,Jakarta,823,,,,<Lee Mi Ae>,<Cerita Anak>,<T704749>
3697,Putri Nendrasari,sari,Text,,,,Buana Baru Cempaka,2000,,Kisah-kisah Klasik,813,,Jakarta,813,,,,<Robyn Bryant>,<Cerita Anak>,<T701997>
3698,Putri Ozma Ozu, Ozu,Text,,,,Elex Media Komputindo,1992,,Buku Dongeng Anak-Anak Bergambar,895.6,,Jakarta,895.6,,,,<Shogo Hirata>,<Cerita Anak>,<T701829>
3699,Putri Rusa,Rusa,Text,,,,Elex Media Komputindo,1998,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701858>
3700,Putri Salju,alju,Text,,,,Bhuana Ilmu Populer,2011,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704679>
3701,Putri Salju & Tujuh Orang Kerdil,rdil,Text,,,,Gramedia Pustaka Utama,,,Seri Pustaka Kecil,823,,,823,,,,<Listiana>,<Cerita Anak>,<T700061>
3702,Putri salju dan Tujuh kurcaci,caci,Text,,,,pustaka dafa,,,dongeng dua bahasa,,,Jakarta,,,,,<>,<Cerita Anak>,<T704832>
3703,Putri Shirayuki,yuki,Text,,,,Elex Medie Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,895.6,,Jakarta,895.6,,,,<Shogo Hirata>,<Cerita Anak>,<T701815><T701816>
3705,Putri Tidur,idur,Text,,,,Penerbitan Pelangi Indonesia,2006,,Cerita Dongeng,823,,Jakarta,823,,,,<Tim Penulis    >,<Cerita Anak>,<T703264>
3706,Putri Tidur,idur,Text,,,,PT. Buana Ilmu Populer,2013,,Grimm's Fairy Tales,,,Jakarta,,,,,<Maria Susanto>,<Cerita Anak>,<T704905>
3707,Puzzle Sticker 10,r 10,Text,,,,Penerbitan Sarana Bobo,2009,,Buku Aktivitas,153.3,,Jakarta,153.3,,,,<Ciptanti Putri>,<Aktivitas Anak>,<T702487>
3708,Puzzle Sticker 11,r 11,Text,,,,Penerbitan Sarana Bobo,2009,,Buku Aktivitas,153.3,,Jakarta,153.3,,,,<Ciptanti Putri>,<Aktivitas Anak>,<T702488>
3709,Puzzle Sticker 9,er 9,Text,,,,Penerbitan Sarana Bobo,2009,,Buku Aktivitas,153.3,,Jakarta,153.3,,,,<Ciptanti Putri>,<Aktivitas Anak>,<T702486>
3710,Puzzle Sticker Book,Book,Text,,,,Quality Press,,,"Fun To Colour, Fun To Learn",153.3,,,153.3,,,,<->,<Aktivitas Anak>,<T700339>
3711,Pythagoras Bapak Matematika,tika,Text,,,,Elex Media Komputindo,2006,,Seri Tokoh Dunia,925,,Jakarta,925,,,,<Pang Kim Xiong>,<Pengetahuan Anak>,<T700385>
3712,Pythagoras Bapak Matematika,tika,Text,,,,Elex Media Komputindo,2009,,Seri Tokoh Dunia,925,,Jakarta,925,,,,<Pang Kin Xiong>,<Pengetahuan Anak>,<T702838>
3713,Questions (1001 Kenapa),apa),Text,,,,Gramedia Pustaka Utama,2010,,Lihat Sekelilingmu,121,,Jakarta,121,,,,<Anna Casalis >,<Pengetahuan Anak>,<T704230>
3714,Quo Vadis 1,is 1,Text,,,,Cipta Olah Pustaka,2001,,Fokus Pada Keluarga,823,,Bandung,823,,,,<Henryk Sienkiewicz>,<Buku Rohani>,<T703841>
3715,Quo Vadis 2,is 2,Text,,,,Cipta Olah Pustaka,2001,,Fokus Pada Keluarga,823,,Bandung,823,,,,<Henryk Sienkiewicz>,<Buku Rohani>,<T703842>
3716,Quo Vadis 3,is 3,Text,,,,Cipta Olah Pustaka,2001,,Fokus Pada Keluarga,823,,Bandung,823,,,,<Henryk Sienkiewicz>,<Buku Rohani>,<T703843>
3717,R Otto Iskandardinata,nata,Text,,,,Bee Media,2010,,Seri Pahlawan Nasional,923,,Jakarta,923,,,,<Frida Firdiani >,<Pengetahuan Anak>,<T704125>
3718,Rabbit Tersesat,esat,Text,,,,Elex Media Komputindo,1998,,Seri Bacaan Anak Walt Disney,823,,Jakarta,823,,,,<Isabel Gaines>,<Cerita Anak>,<T701804>
3719,Rabies! Vaksinasi Peliharaan Kita Yuk!,Yuk!,Text,,,,Elex Media Kumputindo,2008,,Seri Aku Mau Sehat,616.9,,Jakarta,616.9,,,,<Riska-Ruby>,<Cerita Anak>,<T701440>
3720,Ragam & Khasiat Tanaman Obat,Obat,Text,,,,Argomedia Pustaka,2008,,Tanaman Obat,615.3,,Jakarta,615.3,,,,<Hieronymus Budi Santoso>,<Umum>,<T700617>
3721,Ragam Bunga Pita,Pita,Text,,,,Tiara Aksa,2008,,Kreasi,153.3,,Surabaya,153.3,,,,<Kurnia Sulistyowati >,<Aktivitas - Umum>,<T700631>
3722,Rahasia Alam Semesta,esta,Text,,,,Tiga Serangkai,2008,,Jagat Raya,523.1,,Solo,523.1,,,,<Peter Grego>,<Pengetahuan Anak>,<T700449>
3723,Rahasia Anjing,jing,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,636.9,,Jakarta,636.9,,,,<Belinda Jasmin >,<Pengetahuan Anak>,<T703538>
3724,Rahasia Anjing Laut,Laut,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,599,,Jakarta,599,,,,<Wong Comic >,<Pengetahuan Anak>,<T703546>
3725,Rahasia Ariel,riel,Text,,,,Gramedia Pustaka Utama,2006,,Disney Princess,823,,Jakarta,823,,,,<Melissa Lagonegro>,<Cerita Anak>,<T701884>
3726,Rahasia Belle,elle,Text,,,,Gramedia Pustaka Utama,2006,,Disney Princess,823,,Jakarta,823,,,,<Andrea Posner-Sanchez>,<Cerita Anak>,<T701883><T702479>
3728,Rahasia Binatang,tang,Text,,,,Elex Media Komputindo,1996,,Rahasia Alam,591.09,,Jakarta,591.09,,,,<Hiroshi Hori>,<Pengetahuan Anak>,<T700031>
3729,Rahasia Bioma,ioma,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,574.909,,Jakarta,574.909,,,,<Dwiyani Christy >,<Pengetahuan Anak>,<T703544>
3730,Rahasia Buaya,uaya,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,579.9,,Jakarta,579.9,,,,<Wong Comic >,<Pengetahuan Anak>,<T703554>
3731,Rahasia Bumi,Bumi,Text,,,,Elex Media Komputindo,1995,,Rahasia Alam,550.9,,Jakarta,550.9,,,,<Tokiko Chiba>,<Pengetahuan Anak>,<T700029><T704102>
3733,Rahasia Burung,rung,Text,,,,Elex Media Komputindo,1996,,Rahasia Alam,598.2,,Jakarta,598.2,,,,<Kazunori Fujimoto>,<Pengetahuan Anak>,<T700033><T701267><T704890>
3736,Rahasia Cinderella,ella,Text,,,,Gramedia Pustaka Utama,2006,,Disney Princess,823,,Jakarta,823,,,,<Alexis Barad>,<Cerita Anak>,<T701882><T702200><T702477>
3739,Rahasia Cokelat,elat,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,582,,Jakarta,582,,,,<Cornerstone >,<Pengetahuan Anak>,<T703551><T704777><T704783>
3742,Rahasia Dinosaurus,urus,Text,,,,Elex Media Komputindo,1996,,Rahasia Alam,567,,Jakarta,567,,,,<Yukimitsu Tomita>,<Pengetahuan Anak>,<T700032><T702228>
3744,Rahasia Fenomena Alam ?,am ?,Text,,,,Elex Media Kumputindo,2008,,Rahasia Alam,523.1,,Jakarta,523.1,,,,<Dwiyani Christy>,<Pengetahuan Anak>,<T701404>
3745,Rahasia Gajah,ajah,Text,,,,Elex Media Komputindo,1995,,Rahasia Alam,599,,Jakarta,599,,,,<Hiroshi Hori>,<Pengetahuan Anak>,<T700026><T701270>
3747,Rahasia Gorila,rila,Text,,,,Elex Media Komputindo,,,Rahasia Alam,599,,Jakarta,599,,,,<Azure>,<Pengetahuan Anak>,<T702845>
3748,Rahasia Gorila ?,la ?,Text,,,,Elex Media Kumputindo,2008,,Rahasia Alam,599,,Jakarta,599,,,,<Azure>,<Pengetahuan Anak>,<T701405>
3749,Rahasia Hamster,ster,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,599,,Jakarta,599,,,,<Cornerstone >,<Pengetahuan Anak>,<T703543>
3750,Rahasia Harta Karun,arun,Text,,,,Gramedia Pustaka Utama,2006,,Lima Sekawan,823,,Jakarta,823,,,,<Enid Blyton>,<Novel / Fiksi>,<T700023><T700914><T700915>
3753,Rahasia Hewan Sedunia,unia,Text,,,,Quality Press,1997,,Pengetahuan Anak,590,,Jakarta,590,,,,<Angela Sayer Rixon >,<Pengetahuan Anak>,<T704598>
3754,Rahasia Hidup Berkelimpahan,ahan,Text,,,,ANDI,2008,,Buku Rohani,248,,Yogyakarta,248,,,,<J E Awondatu>,<Buku Rohani>,<T702853>
3755,Rahasia Ikan Paus,Paus,Text,,,,Elex Media Komputindo,1995,,Rahasia Alam,599,,Jakarta,599,,,,<Seiji Osumi>,<Pengetahuan Anak>,<T700027><T701268><T702229>
3758,Rahasia Internet,rnet,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,384.3,,Jakarta,384.3,,,,<Wong Comic >,<Pengetahuan Anak>,<T703552>
3759,Rahasia Jamur,amur,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,598,,Jakarta,598,,,,<Cornerstone >,<Pengetahuan Anak>,<T703550>
3760,Rahasia Kaktus,ktus,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,582,,Jakarta,582,,,,<Corner Stone >,<Pengetahuan Anak>,<T703547>
3761,Rahasia Kamera,mera,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,771.3,,Jakarta,771.3,,,,<Valkyrie Team >,<Pengetahuan Anak>,<T703540>
3762,Rahasia Kelinci,inci,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,639.9,,Jakarta,639.9,,,,<C Ika Angelina K >,<Pengetahuan Anak>,<T703537>
3763,Rahasia Laut?,aut?,Text,,,,Elex Media Kumputindo,2008,,Rahasia Alam,574.92,,Jakarta,574.92,,,,<Dwiyani Christy>,<Pengetahuan Anak>,<T701407>
3764,Rahasia Lemari Rahasia,asia,Text,,,,Pustaka Bobo,,,Kumpulan Cerpen Bobo,813,,Jakarta,813,,,,<Tim Penulis >,<Cerita Anak>,<T703181>
3765,Rahasia Lintah,ntah,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,595,,Jakarta,595,,,,<Alvina W S >,<Pengetahuan Anak>,<T703549><T704774>
3767,Rahasia Logam Ajaib,jaib,Text,,,,Gramedia Pustaka Utama,2006,,Lima Sekawan,813,,Jakarta,813,,,,<Enid Blyton>,<Novel / Fiksi>,<T700577><T700908><T700909>
3770,Rahasia Lumba-lumba,umba,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,599,,Jakarta,599,,,,<Corner Stone >,<Pengetahuan Anak>,<T703548>
3771,Rahasia Mimin,imin,Text,,,,Tira Pustaka,1999,,Ira & Ari,813,,Jakarta,813,,,,<R Sumadia >,<Cerita Anak>,<T704531>
3772,Rahasia Mineral,eral,Text,,,,Elex media Komputindo,2009,,Rahasia Alam,666,,Jakarta,666,,,,<Wong Comic >,<Pengetahuan Anak>,<T703539>
3773,Rahasia Musim?,sim?,Text,,,,Elex Media Kumputindo,2008,,Rahasia Alam,525,,Jakarta,525,,,,<Dwiyani Christy>,<Pengetahuan Anak>,<T701406>
3774,Rahasia Otak Cemerlang,lang,Text,,,,Gramedia Pustaka Utama,2007,,Rahasia Otak,153,,Jakarta,153,,,,<Eric jensen>,<Umum>,<T700607>
3775,Rahasia Panda,anda,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,599,,Jakarta,599,,,,<Wong Comic>,<Pengetahuan Anak>,<T703553>
3776,Rahasia Penggilingan Tua, Tua,Text,,,,Gramedia Pustaka Utama,2010,,The Hardy Boys,823,,Jakarta,823,,,,<Franklin W Dixon >,<Novel / Fiksi>,<T704183>
3777,Rahasia Penghuni Air, Air,Text,,,,Argo Media,2007,,The Animal Magic,597,,Jakarta,597,,,,<Mitha Yuniarti>,<Pengetahuan Anak>,<T700424>
3778,Rahasia Penghuni Angkasa,kasa,Text,,,,Argo Media,2007,,The Animal Magic,598,,Jakarta,598,,,,<Nurul Ihsan>,<Pengetahuan Anak>,<T700420>
3779,Rahasia Penghuni Kutub,utub,Text,,,,Argo Media,2007,,The Animal Magic,596,,Jakarta,596,,,,<Mitha Yuniarti>,<Pengetahuan Anak>,<T700422>
3780,Rahasia Penghuni Rimba,imba,Text,,,,Argo Media,2007,,The Animal Magic,599,,Jakarta,599,,,,<Nurul Ihsan>,<Pengetahuan Anak>,<T700423>
3781,Rahasia Pesawat Antariksa,iksa,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,629.12,,Jakarta,629.12,,,,<Wong Comic >,<Pengetahuan Anak>,<T703541>
3782,Rahasia Pesawat Antariksa,iksa,Text,,,,Elex Media Komputindo,2010,,Rahasia Alam,629.12,,Jakarta,629.12,,,,<Wong Comic >,<Pengetahuan Anak>,<T703542>
3783,Rahasia Pilihan Terbaik,baik,Text,,,,Yayasan Kalam Hidup,1993,,Kumpulan Cerpen Anak,823,,Bandung,823,,,,<Lois Walfrid Johnson>,<Cerita Anak>,<T702039>
3784,Rahasia Putri ( The Princess's Secret ),et ),Text,,,,Erlanggan Four Kids,2008,,Read a Story,,,Jakarta,,,,,<Hilary Robinson>,<Cerita Anak>,<T704987>
3785,Rahasia Putri Salju,alju,Text,,,,Gramedia Pustaka Utama,2009,,Disney Princess,823,,Jakarta,823,,,,<Melissa Lagonegro>,<Cerita Anak>,<T702478>
3786,Rahasia Raksasa Purba,urba,Text,,,,Argo Media,2007,,The Animal Magic,567,,Jakarta,567,,,,<Nurul Ihsan>,<Pengetahuan Anak>,<T700421>
3787,Rahasia Rumah Kosong,song,Text,,,,"PT. Gramedia Pustaka Utama, Jakarta",2011,,Secret Seven,823,,Jakarta,823,,,,<Enid Blyton>,<Novel / Fiksi>,<T704779>
3788,Rahasia Semut,emut,Text,,,,Elex Media Komputindo,1995,,Rahasia Alam,591,,Jakarta,591,,,,<Hiroshi Hori>,<Pengetahuan Anak>,<T700028><T702227>
3790,Rahasia Serangga,ngga,Text,,,,Elex Media Komputindo,1995,,Rahasia Alam,595.7,,Jakarta,595.7,,,,<Magoshichi Suda>,<Pengetahuan Anak>,<T700030><T701269>
3792,Rahasia Tata Surya,urya,Text,,,,Tiga Serangkai,2008,,Jagat Raya,523.2,,Solo,523.2,,,,<Peter Grego>,<Pengetahuan Anak>,<T700450>
3793,Rahasia Telekomunikasi,kasi,Text,,,,Elex Media Komputindo,2009,,Rahasia Alam,384,,Jakarta,384,,,,<Wong Comic >,<Pengetahuan Anak>,<T703545>
3794,Rahasia Tetap Muda Hingga Lansia,nsia,Text,,,,Gramedia Pustaka Utama,2010,,Kiat mencegah Proses Penuaan Lebih Cepat,640,,Jakarta,640,,,,<Lenny Jusup >,<Umum>,<T703803>
3795,Rahasia Unicorn,corn,Text,,,,Gramedia Pustaka Utama,2008,,Petualangan Tintin,823,,Jakarta,823,,,,<Herge>,<Komik Bergambar>,<T701378>
3796,Raising Kids to Love Jesus 2,us 2,Text,,,,Gloria Graffa,2005,,Buku Rohani,248,,Yogyakarta,248,,,,<H. Norman Wright>< Gary J. Oliver>,<Buku Rohani>,<T702859><T702969><T702970>
3799,Raja Berjanggut Burung,rung,Text,,,,Bhuana Ilmu Populer,2009,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T703767>
3800,Raja Berjanggut Burung,rung,Text,,,,Bhuana Ilmu Populer,2009,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704173>
3801,Raja Hutan Sejati,jati,Text,,,,Kanisius,2006,,Kancil,398.5,,Yogyakarta,398.5,,,,<Eddy Supangkat >,<Cerita Anak>,<T704412>
3802,Raja Kodok,odok,Text,,,,Elex Media Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701814>
3803,Raja Laut Sakit Perut (The King of The Sea in Stomachache),che),Text,,,,Bestari Kids,2009,,Seri Binatang Bawah Laut,398.5,,Jakarta,398.5,,,,<Koko Nata>< Heru Sutrisno >,<Pengetahuan Anak>,<T703418>
3804,Raja Midas,idas,Text,,,,Elex Media Komputindo,1995,,Buku Dongeng Anak Bergambar,823,,Jakarta,823,,,,<Team elex>,<Cerita Anak>,<T700010>
3805,Raja Tebakan (The King of Jokes),kes),Text,,,,Gramedia Pustaka Utama,2003,,Daffy Duck,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T703236><T702157>
3807,Raja yang Bodoh,odoh,Text,,,,Elex Media Komputindo,1992,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701831>
3808,Rajin,ajin,Text,,,,Karisma Publishing Group,2008,,Seri Budi Pekerti,153.8,,Tangerang,153.8,,,,<Zayiah Abdullah/Jufaniza Kamin>,<Cerita Anak>,<T701691>
3809,Rajutan Untuk Pemula,mula,Text,,,,Wisma Hijau,2011,,Kreatifitas,,,Jakarta,,,,,<Tatha Pang>,<Aktivitas - Umum>,<T704755>
3810,Raksasa,sasa,Text,,,,Gramedia Pustaka Utama,2006,,Kisah-kisah di Hutan,823,,Jakarta,823,,,,<Tony Wolf>,<Cerita Anak>,<T702167>
3811,Ramah Lingkungan,ngan,Text,,,,Bhuana Ilmu Populer,2010,,Numbers of Life,363.7,,Jakarta,363.7,,,,<Nuria Roca >,<Pengetahuan Anak>,<T703564>
3812,Rambut Messy!,ssy!,Text,,,,Gagas media,2009,,Readboy Talking Book,813,,Jakarta,813,,,,<Soffie Rosdiana >,<Cerita Anak>,<T704285>
3813,Ranch Terkutuk,utuk,Text,,,,Indira Publishing,2003,,Lucky Luke,741.3,,Jakarta,741.3,,,,<R Goscinny >,<Komik Bergambar>,<T704600>
3814,Rangkuman Pengetahuan Alam Lengkap,gkap,Text,,,,Aneka Ilmu,-,,RPAL,1,,Semarang,1,,,,<R. Soetarno>,<Buku Pelajaran>,<T700559>
3815,Rangkuman Pengetahuan Umum Lengkap,gkap,Text,,,,Scientific Press,-,,RPUL,1,,Tangerang,1,,,,<Lyndon Saputra>,<Buku Pelajaran>,<T700560>
3816,Rango di Hutan Terlarang,rang,Text,,,,Bestari Kids,2008,,Fabel Nusantara,813,,Jakarta,813,,,,<Sakti Wibowo>,<Cerita Anak>,<T702495>
3817,Rango di Hutan Terlarang,rang,Text,,,,Bestari Kids,2008,,Fabel Nusantara Kalimantan,398.5,,Jakarta,398.5,,,,<Sakti Wibowo >,<Cerita Anak>,<T703437>
3818,Rapunzel,nzel,Text,,,,Duta Sarana Express International,2002,,Kisah-kisah Klasik,823,,Jakarta,823,,,,<Robyn Bryant >,<Cerita Anak>,<T704527>
3819,Rapunzel,nzel,Text,,,,PT. Buana Ilmu Populer,2013,,Grimm's Fairy Tales,,,Jakarta,,,,,<Maria Susanto>,<Cerita Anak>,<T704901>
3820,Rara Jonggrang,rang,Text,,,,Elex Media Merchandising,1999,,Cerita Asli Indonesia,398,,Jakarta,398,,,,<Tim Penulis            >,<Cerita Anak>,<T702005>
3821,Rasa dan Bau, Bau,Text,,,,Tiga Serangkai,2005,,Ya Cerdas Ya Kreatif,153.1,,Solo,153.1,,,,<Al-Aulad >,<Aktivitas Anak>,<T703771>
3822,Rasakan Lezatnya!,nya!,Text,,,,Tiga Serangkai,2008,,Mari Belajar Sains,372.3,,Solo,372.3,,,,<Sally Hewitt >,<Pengetahuan Anak>,<T703738>
3823,Ratapan Meng Jiangnu,ngnu,Text,,,,Elex Media Komputindo,2000,,Cerita Rakyat Tiongkok,895.1,,Jakarta,895.1,,,,<Hingoan Gunawan>,<Cerita Anak>,<T701869>
3824,Ratatouille,ille,Text,,,,Gramedia Pustaka Utama,,,Seri Pustaka Kecil,843,,,843,,,,<Victoria Saxon>,<Cerita Anak>,<T700064>
3825,Ratatouille,ille,Text,,,,Gramedia Pustaka Utama,2007,,Seri Pustaka Kecil,823,,Jakarta,823,,,,<Victoria Saxon>,<Cerita Anak>,<T702745><T701353>
3827,Ratu Elizabeth I,th I,Text,,,,Elex Media Komputindo,2002,,Seri Tokoh Ternama,923,,Jakarta,923,,,,<Harriet Castor >,<Pengetahuan Anak>,<T704617>
3828,Ratu Penyelamat & Wanita Setiawan,awan,Text,,,,Elex Media Kompetindo,2009,,Cerita Kristen,,,Jakarta,,,,,<Monny>,<Buku Rohani>,<T704754>
3829,Ratu Preman,eman,Text,,,,"PT. Gramedia Pustaka Utama, Jakarta",2009,,Teenlit,,,Jakarta,,,,,<Primadona Angela><Alexandra Xu>,<Novel / Fiksi>,<T704780>
3830,Ratu Salju,alju,Text,,,,Bhuana Ilmu Populer,2010,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704683>
3831,Ratu Salju Dongeng Dalam Tujuh Kisah,isah,Text,,,,Gramedia Pustaka Utama,2005,,Fairy Tales,823,,Jakarta,823,,,,<Hans Christian Andersen>,<Cerita Anak>,<T702991>
3832,Ratu Victoria,oria,Text,,,,Elex Media Komputindo,2002,,Seri Tokoh Ternama,923,,Jakarta,923,,,,<Harriet Castor>,<Pengetahuan Anak>,<T701966>
3833,Rawa Rahasia,asia,Text,,,,Gramedia Pustaka Utama,2006,,Lima Sekawan,823,,Jakarta,823,,,,<Enid Blyton>,<Novel / Fiksi>,<T700902><T700903>
3835,Raz. Ma. Taz.,Taz.,Text,,,,Allice Saputra Communications,,,Seri Serendipity,823,,,823,,,,<Stephen Cosgrove>,<Cerita Anak>,<T700117>
3836,Reaching for the Invisible God, God,Text,,,,Gospel Press,2002,,Buku Rohani,231,,Batam,231,,,,<Philip Yancey >,<Buku Rohani>,<T703847>
3837,"Ready, Set, Mission! (Ayo Serbu!)",bu!),Text,,,,Gramedia Pustaka Utama,2009,,G-Force,823,,Jakarta,823,,,,<Nate Cosby>,<Cerita Anak>,<T703069>
3838,"Ready, Set, Mission! Ayo Serbu!",rbu!,Text,,,,Gramedia Pustaka Utama,2009,,G-Force,823,,Jakarta,823,,,,<Nate Cosby >,<Cerita Anak>,<T704286>
3839,"Ready, Set, Throw! ",ow! ,Text,,,,Gramedia Pustaka Utama,2010,,Disney Princess,823,,Jakarta,823,,,,<Jacqueline A Ball>,<Cerita Anak>,<T703360>
3840,Reckless,less,Text,,,,"PT. Gramedia Pustaka Utama, Jakarta",2012,,,823,,Jakarta,823,,,,<Cornelia Funke >,<Novel / Fiksi>,<T704798>
3841,Recycled Craft-Kreasi Baru dari Barang Bekas,ekas,Text,,,,Primamedia Pustaka,2006,,Kreasi,745.5,,Jakarta,745.5,,,,<Yeny Handajani>,<Aktivitas - Umum>,<T700554>
3842,Rekor Binatang,tang,Text,,,,Quality Press,,,Tanya & Jawab Mengenai,590,,,590,,,,<Alexander Sindoro>,<Pengetahuan Anak>,<T700092>
3843,Rempah dan Bumbu Dapur,apur,Text,,,,Bhuana Ilmu Populer,,,Rahasia Kesehatan,633.8,,Jakarta,633.8,,,,<Vijaya Kumar>,<Umum>,<T702573>
3844,Renang,nang,Text,,,,Elex Media Komputindo,-,,Ayo Berolahraga,797.2,,-,797.2,,,,<BA Comic>,<Pengetahuan Anak>,<T700419>
3845,Renang,nang,Text,,,,Elex Media Komputindo,,,Ayo Berolahraga,797.2,,Jakarta,797.2,,,,<BA Comic>,<Pengetahuan Anak>,<T702844>
3846,Rendah Hati,Hati,Text,,,,Karisma Publishing Group,2008,,Seri Budi Pekerti,153.9,,Tangerang,153.9,,,,<Zayiah Abdullah/Jufaniza Kamin>,<Cerita Anak>,<T701690>
3847,Rendah Hati,Hati,Text,,,,Immanuel,2008,,Buku Rohani,248,,Jakarta,248,,,,<C Peter Wagner >,<Buku Rohani>,<T704625>
3848,Reptil-Reptil Keren,eren,Text,,,,PT. Gramedia Pustaka Utama,2012,,Double Vision,,,Jakarta,,,,,<Darmawati>,<Pengetahuan Anak>,<T704914>
3849,Reptilia,ilia,Text,,,,Quality Press,1998,,Lift Off,598.1,,Jakarta,598.1,,,,<Joy Richardson>,<Pengetahuan Anak>,<T700220>
3850,Reptilia,ilia,Text,,,,Penebar Swadaya,2008,,Belajar Tentang,597.9,,Jakarta,597.9,,,,<Bobbie Whitcombe>,<Pengetahuan Anak>,<T701317>
3851,Reptilia,ilia,Text,,,,Tira Pustaka,1983,,Pustaka Alam - Life,597.9,,Jakarta,597.9,,,,<Archie Carr>,<Pengetahuan Dewasa>,<T701765>
